Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
12872,1.04,Very Good,G,SI1,61.8,59.0,6.49,6.55,4.03,5070
14792,0.84,Good,F,I1,60.8,64.0,6.05,6.03,3.67,1749
21422,0.31,Ideal,E,VS2,61.8,54.0,4.41,4.36,2.71,872
2735,1.5,Premium,H,VS2,61.8,59.0,7.3,7.35,4.53,11360
8585,1.51,Good,I,VS1,65.9,56.0,7.02,7.09,4.65,8975
7453,0.32,Ideal,E,SI1,62.1,54.0,4.4,4.42,2.74,532
10382,1.5,Fair,F,SI1,64.3,58.0,7.04,7.09,4.54,10450
23425,0.35,Ideal,D,SI1,62.3,55.0,4.56,4.52,2.83,827
10488,1.5,Ideal,F,VS2,61.7,54.0,7.28,7.31,4.5,14092
24490,1.38,Ideal,F,VS2,61.9,55.0,7.16,7.12,4.42,11205
17815,2.06,Premium,I,SI2,61.1,57.0,8.3,8.24,5.05,12842
23830,1.29,Premium,F,VS1,60.9,58.0,7.01,6.97,4.26,10530
5170,1.6,Fair,D,SI2,64.7,58.0,7.35,7.28,4.73,8666
9733,0.3,Ideal,G,SI1,62.2,54.0,4.32,4.36,2.7,477
26606,0.4,Ideal,G,SI1,60.2,56.0,4.77,4.83,2.89,702
24755,2.11,Premium,G,SI2,62.2,58.0,8.19,8.23,5.11,13598
7075,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
17802,0.53,Ideal,F,VVS2,61.4,56.0,5.19,5.23,3.2,2275
3787,0.66,Very Good,F,SI2,61.6,54.0,5.62,5.64,3.47,1311
10745,1.54,Ideal,G,VS2,,59.0,7.47,7.52,4.51,13508
25530,1.06,Premium,E,SI2,60.0,59.0,6.64,6.59,3.97,3989
20912,2.02,Very Good,J,VS2,59.3,60.0,8.28,8.34,4.93,13693
12517,1.5,Premium,G,SI2,60.1,59.0,7.38,7.36,4.43,8820
12507,1.12,Premium,F,VS2,62.8,56.0,6.67,6.61,4.17,7437
21445,1.03,Ideal,E,SI2,62.5,56.0,6.45,6.48,4.04,4441
8071,0.36,Premium,E,SI2,61.5,61.0,4.63,4.57,2.83,518
3427,0.9,Very Good,H,VS1,61.8,56.0,6.16,6.18,3.81,4136
8779,0.26,Ideal,E,VS1,61.8,55.0,4.13,4.09,2.54,580
1816,1.02,Good,J,SI2,63.1,58.0,6.34,6.38,4.01,3298
10009,0.59,Very Good,F,SI2,63.4,57.0,5.32,5.28,3.36,1301
11362,1.02,Very Good,H,VS1,61.4,56.5,6.44,6.47,3.97,6204
1838,0.74,Ideal,I,VS1,60.7,55.0,5.84,5.88,3.56,2609
22260,0.39,Ideal,E,VS1,62.7,53.6,4.67,4.69,2.93,1004
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
19278,0.3,Very Good,E,VS2,62.1,59.0,4.27,4.29,2.66,658
3340,0.5,Premium,E,VS2,62.6,58.0,5.07,5.12,3.19,1559
6305,0.78,Ideal,F,SI1,61.3,56.0,5.92,6.0,3.64,3362
16914,2.0,Premium,H,SI2,61.5,61.0,8.13,8.1,4.99,13134
22134,1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,4239
18578,0.32,Ideal,F,VVS1,62.3,56.0,4.38,4.35,2.72,990
19627,0.55,Premium,G,SI1,60.2,59.0,5.32,5.28,3.19,1848
8416,0.51,Ideal,D,I1,62.1,56.0,5.15,5.06,3.17,1071
20851,1.21,Very Good,I,SI2,62.0,56.0,6.79,6.86,4.23,5111
8209,0.55,Very Good,J,SI1,62.5,57.0,5.22,5.24,3.27,965
4064,0.34,Premium,G,VVS2,61.2,59.0,4.5,4.46,2.74,995
19249,0.9,Good,D,SI1,63.2,62.0,6.06,6.13,3.85,4068
8419,0.41,Ideal,D,SI2,62.6,57.0,4.77,4.72,2.97,841
10090,0.9,Ideal,D,SI2,62.4,56.0,6.24,6.16,3.87,4007
15020,0.32,Ideal,F,VS1,61.9,56.0,4.35,4.4,2.71,702
202,0.9,Very Good,J,SI1,63.6,57.0,6.07,6.1,3.87,3225
8160,0.51,Premium,E,VVS2,59.3,59.0,5.25,5.17,3.09,2419
4298,0.3,Premium,I,VS1,59.1,59.0,4.38,4.35,2.58,608
1880,1.23,Ideal,E,VVS2,59.9,57.0,6.95,7.03,4.19,13034
161,0.97,Ideal,G,SI2,62.7,57.0,6.31,6.28,3.95,4101
20413,0.61,Ideal,D,VVS1,62.3,54.0,5.4,5.45,3.38,3625
25707,0.36,Good,F,VS1,63.9,54.0,4.52,4.5,2.88,905
3591,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,709
12538,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,6899
10071,0.71,Ideal,G,VS1,61.5,55.0,5.72,5.77,3.54,3431
14434,0.25,Ideal,H,VVS1,62.4,55.0,4.04,4.08,2.53,525
4889,0.5,Very Good,G,VVS2,63.4,57.0,5.1,5.06,3.22,1806
18384,0.4,Ideal,F,SI2,61.5,56.0,4.75,4.78,2.93,764
18438,1.0,Good,H,SI2,63.4,61.0,6.29,6.33,4.0,3850
4958,0.41,Very Good,D,SI2,62.3,61.0,4.72,4.75,2.95,638
17316,0.24,Very Good,F,VS2,61.3,54.0,4.02,4.07,2.47,461
14385,2.0,Ideal,H,SI2,61.5,57.0,8.04,8.0,4.93,12587
4883,0.96,Fair,H,I1,69.2,56.0,5.97,5.83,4.08,1739
22486,1.01,Very Good,D,IF,63.4,59.0,6.39,6.26,4.01,15219
20462,0.4,Ideal,H,VVS1,62.2,55.0,4.75,4.7,2.94,1088
2609,0.31,Very Good,H,VS2,63.1,57.0,4.31,4.28,2.71,628
12362,0.31,Ideal,D,SI1,62.6,57.0,4.32,4.3,2.7,732
8651,0.79,Ideal,E,SI1,60.3,56.0,5.99,6.05,3.63,3171
6374,0.9,Fair,I,VS2,65.4,60.0,6.03,5.96,3.93,3246
17650,1.21,Premium,G,SI2,62.7,59.0,6.74,6.66,4.2,5405
2993,0.33,Ideal,G,VVS1,62.0,56.0,4.48,4.45,2.77,1114
2331,0.31,Premium,E,VS2,60.5,60.0,4.34,4.39,2.64,544
3028,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1109
20552,2.57,Premium,D,SI2,58.9,58.0,8.99,8.94,5.28,17924
15961,1.22,Premium,I,VS2,61.6,59.0,6.86,6.81,4.21,4562
19892,0.4,Ideal,F,VVS1,61.8,58.0,4.72,4.76,2.93,1168
4140,0.51,Ideal,I,VVS2,60.6,56.0,5.18,5.22,3.15,1575
1742,0.35,Ideal,D,VS2,60.5,56.0,4.6,4.63,2.79,707
4222,0.54,Ideal,F,VS1,62.5,56.0,5.18,5.22,3.25,1819
26660,2.18,Premium,H,SI2,62.3,59.0,8.37,8.26,5.18,11579
8660,0.59,Ideal,E,SI1,62.4,55.0,5.39,5.34,3.35,1789
21675,1.01,Good,G,VVS2,62.4,61.0,6.34,6.38,3.97,7137
20916,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9322
4300,2.05,Ideal,F,SI2,62.2,57.0,8.19,8.12,5.07,12743
14062,0.3,Ideal,G,IF,61.5,55.0,4.33,4.35,2.67,863
14821,0.71,Ideal,G,SI1,61.1,57.0,5.79,5.73,3.52,2307
25876,1.73,Premium,F,SI2,61.5,60.0,7.75,7.66,4.74,9494
10732,0.54,Premium,G,SI1,60.3,57.0,5.4,5.24,3.21,1389
12648,0.76,Ideal,D,SI1,62.3,55.0,5.81,5.84,3.63,3732
14721,0.72,Ideal,F,SI2,62.0,57.0,5.72,5.76,3.56,2359
16051,0.4,Very Good,F,SI1,62.1,57.0,4.65,4.69,2.9,687
16030,1.07,Very Good,H,VS2,61.3,58.0,6.59,6.62,4.05,5820
9443,1.51,Premium,F,SI1,62.3,61.0,7.29,7.22,4.52,10866
1952,0.31,Ideal,F,VS2,62.3,55.0,4.33,4.3,2.69,802
24448,1.25,Premium,D,SI2,63.0,62.0,6.86,6.82,4.3,5947
1297,1.01,Very Good,D,SI2,60.3,57.0,6.51,6.56,3.94,4588
5184,0.5,Ideal,E,VVS2,61.1,57.0,5.13,5.15,3.14,2165
10693,0.31,Premium,D,SI1,61.4,58.0,4.34,4.39,2.68,571
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
9454,0.71,Very Good,D,VS2,62.5,60.0,5.61,5.65,3.52,2745
12478,0.36,Premium,F,SI1,61.1,59.0,4.55,4.59,2.79,600
5358,1.13,Premium,I,SI1,61.5,60.0,6.72,6.68,4.12,4854
3122,0.31,Premium,E,VS1,61.9,58.0,4.32,4.31,2.67,942
21570,2.54,Very Good,I,SI2,63.4,56.0,8.68,8.64,5.49,12095
7323,0.54,Premium,F,IF,61.9,60.0,5.26,5.21,3.24,2391
10024,1.3,Ideal,G,VS2,61.9,55.0,7.01,7.04,4.35,9060
25224,0.41,Ideal,D,SI1,60.5,57.0,4.81,4.85,2.92,744
12475,0.7,Very Good,I,SI1,61.1,56.0,5.74,5.75,3.51,2021
4922,0.59,Ideal,D,SI1,61.4,55.0,5.41,5.43,3.33,1783
1627,1.12,Premium,H,SI2,61.9,58.0,6.74,6.66,4.15,4704
14492,0.9,Very Good,H,VS1,61.7,58.0,6.18,6.26,3.84,4466
22711,1.2,Premium,F,VS2,61.4,58.0,6.8,6.75,4.16,6182
3179,2.23,Premium,J,SI1,,59.0,8.36,8.33,5.21,14258
11454,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,8414
4768,0.71,Very Good,G,SI2,62.4,54.0,5.72,5.76,3.58,2171
13643,0.75,Very Good,F,SI1,62.3,58.0,5.8,5.86,3.63,2573
12082,0.9,Premium,F,SI1,62.5,62.0,6.11,6.08,3.81,3881
19007,0.5,Very Good,E,VS2,62.9,60.0,5.07,5.1,3.2,1559
23115,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1087
21327,0.27,Very Good,E,VVS2,63.0,56.0,4.12,4.14,2.6,622
22256,0.52,Very Good,G,VS2,63.7,56.0,5.08,5.13,3.25,1446
9880,1.01,Very Good,E,VS2,62.9,58.0,6.37,6.47,4.04,6221
18763,0.5,Premium,E,SI1,63.0,58.0,5.08,5.04,3.19,1415
1386,0.8,Ideal,G,VS2,61.2,57.0,6.02,6.07,3.7,2969
23301,0.23,Very Good,E,VVS2,,61.0,4.01,4.04,2.39,505
13040,1.23,Premium,G,VS1,61.8,58.0,6.88,6.84,4.24,8381
23816,1.11,Ideal,I,SI1,62.4,55.0,6.6,6.64,4.13,4273
2131,0.32,Premium,H,VS2,60.6,58.0,4.44,4.47,2.7,505
24044,0.7,Good,I,I1,63.9,62.0,5.62,5.57,3.58,1111
8036,1.0,Good,F,SI2,62.7,57.0,6.29,6.34,3.96,4081
15974,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,1038
18554,0.7,Very Good,F,SI1,61.4,59.0,5.67,5.7,3.49,2312
11085,1.0,Very Good,H,SI2,59.7,58.0,6.48,6.55,3.89,4273
18523,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
10713,0.77,Very Good,G,SI1,63.6,57.0,5.79,5.88,3.71,2915
6180,1.01,Very Good,D,SI1,63.2,58.0,6.28,6.34,3.99,5654
12126,0.55,Premium,G,VS2,62.7,60.0,5.27,5.19,3.28,1445
23152,1.25,Premium,I,VS1,59.4,60.0,7.1,7.03,4.2,5331
3436,0.91,Very Good,F,SI1,62.3,60.0,6.08,6.15,3.81,4049
21443,0.4,Ideal,E,VVS2,62.1,55.0,4.74,4.76,2.95,1158
23416,1.04,Ideal,F,VVS2,61.2,57.0,6.5,6.53,3.99,9005
8126,0.4,Ideal,E,SI1,62.2,54.0,4.74,4.78,2.96,673
12810,0.83,Very Good,E,SI1,63.5,58.0,5.93,5.98,3.78,3365
19715,0.27,Ideal,D,VVS1,61.7,57.0,4.2,4.16,2.58,752
22268,0.57,Fair,E,VVS1,58.7,66.0,5.34,5.43,3.16,2805
20766,0.5,Premium,E,VS2,63.0,58.0,5.07,5.02,3.18,1583
20877,0.79,Very Good,G,SI2,63.4,60.0,5.83,5.77,3.68,1809
14952,0.9,Premium,D,SI1,62.6,58.0,6.15,6.11,3.84,4304
25700,0.39,Ideal,F,VVS1,61.8,55.0,4.69,4.73,2.91,1124
8615,0.57,Ideal,G,SI1,60.5,57.0,5.4,5.37,3.26,1369
16219,0.3,Premium,F,VVS2,61.4,59.0,4.36,4.31,2.66,945
15047,0.32,Premium,F,SI1,62.3,55.0,4.44,4.39,2.75,684
21351,1.11,Ideal,I,SI1,62.2,56.0,6.62,6.65,4.13,4890
5249,1.11,Ideal,I,SI2,61.6,54.0,6.66,6.72,4.12,4428
15910,0.52,Very Good,H,VS1,62.2,55.0,5.15,5.18,3.21,1659
5675,2.0,Very Good,D,SI2,60.0,56.0,8.16,8.23,4.92,17953
11369,0.9,Premium,G,SI1,62.6,62.0,6.08,6.06,3.8,3669
6755,0.41,Ideal,F,VS2,62.6,57.0,4.79,4.76,2.99,1107
4258,1.2,Very Good,G,SI2,62.5,57.0,6.73,6.84,4.24,5250
13137,2.09,Very Good,F,SI2,60.2,61.0,8.32,8.29,5.0,15773
12193,0.35,Premium,H,VVS1,60.1,62.0,4.57,4.52,2.73,956
21152,0.8,Good,E,SI2,61.4,59.0,5.94,6.01,3.67,2542
6415,0.24,Ideal,F,VVS2,61.7,55.0,3.99,4.02,2.47,678
12139,0.72,Ideal,D,SI1,62.2,56.0,5.74,5.77,3.58,2804
9191,0.7,Premium,E,SI2,61.8,60.0,5.65,5.61,3.48,2342
10733,1.12,Very Good,F,VS2,62.0,58.0,6.63,6.69,4.13,6925
8044,0.51,Good,H,VS2,61.8,65.0,5.07,5.02,3.12,1128
25142,2.05,Ideal,G,SI1,61.9,57.0,8.1,8.16,5.03,18787
26920,1.02,Premium,H,VS2,62.5,60.0,6.38,6.43,4.0,5217
10686,0.42,Ideal,F,VVS2,61.3,57.0,4.82,4.8,2.95,1221
18038,1.52,Premium,F,VS1,61.0,58.0,7.42,7.39,4.52,15522
2066,0.24,Premium,E,VS2,62.6,58.0,4.03,3.99,2.51,536
19937,0.33,Ideal,F,VVS1,62.5,56.0,4.43,4.44,2.77,939
3848,1.26,Premium,D,SI2,61.9,58.0,6.88,6.81,4.24,5412
26825,1.21,Very Good,E,SI1,61.0,60.0,6.83,6.88,4.18,5885
24408,1.02,Premium,H,VS1,62.1,59.0,6.38,6.43,3.98,5469
21671,0.71,Very Good,G,SI1,62.1,58.0,5.68,5.72,3.54,2206
19108,0.5,Very Good,E,SI1,62.4,58.0,5.06,5.01,3.14,1090
20830,0.9,Very Good,D,VS2,63.3,59.0,6.12,6.17,3.89,4981
4914,1.12,Ideal,G,SI2,61.3,55.0,6.74,6.7,4.12,4990
239,0.91,Very Good,H,VS1,63.4,56.0,6.18,6.12,3.9,4224
10136,1.02,Premium,G,SI2,62.5,58.0,6.4,6.43,4.01,4471
26587,0.39,Ideal,F,VVS1,62.1,55.0,4.69,4.71,2.92,1124
24609,0.51,Premium,D,VS2,,59.0,5.05,5.09,3.18,1716
71,0.57,Ideal,F,VVS1,61.1,55.0,5.36,5.44,3.3,3057
2521,0.73,Premium,F,SI1,60.6,59.0,5.81,5.77,3.51,2190
15443,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,445
17074,1.23,Ideal,G,VS1,61.8,58.0,6.85,6.9,4.25,9116
22341,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,8014
10503,0.52,Very Good,G,VVS2,62.0,57.0,5.15,5.19,3.2,1794
1889,0.51,Ideal,E,VS2,61.4,57.0,5.16,5.13,3.16,1781
13813,0.51,Very Good,F,VS2,63.1,57.0,5.1,5.08,3.21,1574
7095,0.35,Ideal,E,VS1,61.9,56.0,4.51,4.53,2.8,829
9860,0.9,Ideal,F,SI1,61.7,55.0,6.19,6.16,3.81,4269
22111,1.02,Very Good,G,SI2,61.6,61.0,6.46,6.47,3.98,4291
2391,0.41,Ideal,G,VVS1,60.2,57.0,4.8,4.83,2.9,1076
17181,1.2,Very Good,G,VVS1,63.3,59.0,6.72,6.64,4.23,8928
24803,1.52,Premium,F,VS2,61.4,58.0,7.42,7.37,4.54,15792
1100,0.3,Good,G,VS1,63.1,58.0,4.24,4.28,2.69,605
22321,0.53,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1607
6616,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,6580
7369,1.73,Premium,F,SI1,58.0,62.0,7.95,7.91,4.6,13365
23128,0.9,Very Good,H,SI2,59.6,59.0,6.38,6.24,3.76,3250
16327,0.31,Very Good,G,VVS1,61.9,55.0,4.36,4.4,2.71,642
218,0.3,Very Good,G,IF,62.9,58.0,4.21,4.25,2.66,895
19432,0.59,Premium,E,VS2,62.5,56.0,5.4,5.36,3.36,2578
3302,0.33,Premium,I,VS1,59.5,60.0,4.54,4.5,2.69,668
4812,0.32,Ideal,E,VVS2,60.4,59.0,4.45,4.49,2.7,779
26267,1.01,Premium,H,SI1,61.9,59.0,6.35,6.32,3.92,4191
17360,0.78,Very Good,D,VS1,61.5,57.0,5.92,5.95,3.65,3923
26301,0.92,Premium,G,SI2,62.3,59.0,6.2,6.15,3.85,3318
8690,1.11,Ideal,E,SI2,62.0,57.0,6.67,6.63,4.12,4196
16660,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,1698
773,1.22,Ideal,F,SI2,62.0,57.0,6.88,6.83,4.25,4852
3610,2.0,Very Good,I,SI1,63.6,57.0,7.9,7.99,5.05,14057
10928,0.9,Good,F,SI1,63.3,60.0,6.09,6.11,3.86,3950
17390,0.73,Very Good,I,SI2,63.0,58.0,5.71,5.75,3.61,2093
2389,0.73,Ideal,G,SI1,62.1,54.0,5.78,5.81,3.6,2583
14024,1.33,Premium,G,SI2,63.0,59.0,7.0,6.97,4.4,6480
21647,1.25,Premium,I,VS1,60.4,59.0,7.01,6.94,4.21,6664
16717,0.51,Good,E,SI1,63.6,59.0,5.13,5.06,3.24,1241
8452,0.78,Ideal,E,VS2,62.0,55.0,5.95,5.89,3.67,3276
25882,0.9,Ideal,H,SI2,62.3,57.0,6.16,6.19,3.85,3794
21612,0.3,Premium,H,VS1,60.4,61.0,4.31,4.27,2.59,675
26823,0.33,Ideal,F,VVS1,61.8,55.0,4.44,4.46,2.75,1141
7680,1.23,Very Good,J,VVS2,61.2,57.0,6.86,6.92,4.22,5665
2566,1.2,Very Good,H,SI1,61.6,61.0,6.81,6.77,4.18,6350
14812,0.78,Ideal,F,SI2,60.6,55.0,5.99,6.0,3.63,2365
8082,0.7,Ideal,F,SI1,61.3,57.0,5.72,5.77,3.52,2288
13852,0.9,Good,G,I1,63.6,61.0,6.07,6.03,3.85,2344
4658,0.61,Ideal,D,VS1,61.9,56.0,5.43,5.45,3.37,2658
18439,1.51,Ideal,J,SI1,61.4,57.0,7.38,7.43,4.55,8049
25860,0.52,Very Good,F,VVS1,62.0,57.0,5.11,5.15,3.18,2314
17090,0.54,Very Good,D,VS2,61.7,58.0,5.16,5.24,3.21,1892
12849,0.32,Premium,G,VS1,61.0,59.0,4.43,4.39,2.69,828
24945,0.9,Premium,F,SI2,61.9,62.0,6.12,6.07,3.77,3210
19804,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5443
459,0.7,Ideal,E,VS1,60.5,56.0,5.78,5.83,3.51,3419
7664,0.3,Ideal,G,VS2,61.4,54.0,4.36,4.31,2.66,675
24522,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,2515
20935,0.36,Ideal,D,VS2,61.6,56.0,4.55,4.57,2.81,852
2663,0.31,Good,H,VS2,63.8,56.0,4.33,4.29,2.75,470
15385,0.34,Ideal,F,VS2,62.5,55.0,4.51,4.48,2.81,880
6813,0.32,Ideal,E,VVS1,61.2,55.0,4.4,4.45,2.71,892
13592,0.54,Ideal,F,SI1,59.8,57.0,5.31,5.29,3.17,1369
681,0.32,Premium,H,VS1,62.3,58.0,4.34,4.39,2.72,561
6105,0.43,Ideal,E,VVS2,60.8,57.0,4.87,4.9,2.97,1062
14831,0.5,Very Good,D,SI2,63.2,56.0,5.05,5.01,3.18,1243
5811,0.23,Ideal,E,VS2,61.7,55.0,3.98,4.0,2.46,548
8536,1.5,Premium,F,VS1,62.6,58.0,7.31,7.26,4.56,14918
15670,0.43,Ideal,G,SI1,61.7,55.0,4.89,4.87,3.01,818
15286,0.24,Very Good,E,VVS2,62.4,54.0,3.96,3.99,2.48,608
9899,0.33,Very Good,G,VS2,59.3,61.0,4.49,4.51,2.67,579
9962,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,638
25938,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,8749
24396,1.01,Good,E,SI1,64.3,59.0,6.34,6.31,4.07,4853
6713,0.9,Very Good,G,SI1,61.3,60.0,6.14,6.17,3.77,3841
23838,0.71,Premium,H,VS2,62.8,59.0,5.68,5.63,3.55,2181
17751,1.03,Ideal,F,IF,63.1,55.0,6.45,6.46,4.07,10615
20739,1.71,Premium,J,SI1,62.9,58.0,7.64,7.58,4.79,8848
4805,0.33,Ideal,F,VVS2,62.4,55.0,4.43,4.45,2.77,750
10587,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2567
15093,0.27,Very Good,F,VVS1,62.0,55.0,4.16,4.16,2.59,591
14668,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,3001
23288,0.39,Ideal,F,IF,61.0,56.0,4.72,4.75,2.89,1377
18790,1.24,Ideal,G,SI2,61.4,56.0,6.98,6.92,4.27,5520
4528,0.28,Very Good,E,VVS1,61.1,60.0,4.17,4.21,2.56,646
19102,0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
8003,1.07,Good,G,SI1,63.1,59.0,6.45,6.49,4.08,4861
3616,1.06,Premium,G,VS2,60.9,57.0,6.65,6.61,4.04,6582
7332,1.2,Very Good,I,SI1,61.2,62.0,6.75,6.84,4.16,5226
22533,0.44,Premium,H,SI2,58.4,60.0,5.05,4.99,2.93,759
15204,0.23,Ideal,G,VS1,61.9,54.0,3.93,3.95,2.44,404
17371,0.25,Good,E,VVS2,64.9,58.0,3.95,3.97,2.57,476
13247,1.11,Premium,G,SI2,62.5,57.0,6.54,6.49,4.07,3804
21734,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,11925
4361,1.52,Very Good,J,SI1,59.9,57.0,7.45,7.47,4.47,7759
22547,1.51,Premium,H,VS2,60.2,60.0,7.5,7.38,4.48,10951
25261,1.78,Ideal,H,SI1,62.1,57.0,7.77,7.73,4.81,12843
22302,0.7,Good,E,VS1,59.4,61.0,5.79,5.83,3.45,3063
22099,0.3,Very Good,D,VS1,60.1,55.0,4.37,4.4,2.63,863
19024,1.59,Ideal,I,SI1,62.4,58.0,7.43,7.48,4.65,9209
2453,0.32,Premium,H,VVS2,61.0,58.0,4.44,4.41,2.7,828
12255,1.01,Premium,G,SI2,61.9,59.0,6.46,6.39,3.98,4327
6764,0.42,Ideal,H,VVS1,62.4,55.0,4.79,4.8,2.99,1068
4119,1.5,Very Good,I,VS2,60.8,58.0,7.36,7.42,4.49,9804
11892,1.71,Ideal,G,VS1,61.4,57.0,7.72,7.65,4.72,17204
15307,1.7,Ideal,H,SI2,62.9,57.0,7.59,7.55,4.76,7664
11064,0.41,Very Good,E,VVS1,61.2,62.0,4.76,4.78,2.92,1184
25803,0.28,Very Good,E,VS1,61.8,55.0,4.21,4.24,2.61,489
448,0.51,Very Good,H,VS1,60.7,56.0,5.18,5.21,3.16,1628
20974,0.52,Ideal,F,IF,60.6,57.0,5.22,5.21,3.16,2598
23719,0.8,Very Good,E,VVS2,62.9,59.0,5.88,5.95,3.72,4304
11334,0.54,Very Good,I,IF,58.8,61.0,5.29,5.35,3.13,1708
17774,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,610
26695,0.32,Ideal,H,VVS1,62.2,56.0,4.37,4.38,2.72,730
13016,0.52,Very Good,F,SI1,60.0,58.0,5.21,5.26,3.14,1261
23244,0.37,Ideal,F,VS1,61.1,56.0,4.64,4.65,2.84,846
21405,0.5,Good,F,VS2,57.7,61.0,5.28,5.25,3.04,1626
5633,0.53,Ideal,D,VS2,60.9,57.0,5.17,5.24,3.17,1783
13962,2.09,Very Good,F,SI2,62.5,60.0,8.14,8.06,5.06,16210
25200,0.4,Very Good,G,SI2,63.2,56.0,4.73,4.7,2.98,765
9283,2.39,Ideal,I,VS2,62.2,55.0,8.58,8.56,5.33,17955
12960,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,6474
21103,0.82,Fair,H,SI1,64.9,58.0,5.82,5.77,3.76,3057
16854,0.78,Ideal,E,VS2,61.1,55.0,5.99,5.96,3.65,3713
15575,0.26,Ideal,I,VS1,62.1,55.0,4.11,4.13,2.56,434
26136,0.3,Premium,H,SI1,60.8,61.0,4.3,4.25,2.6,540
23627,0.52,Ideal,D,VS2,62.2,56.0,5.16,5.13,3.2,1919
8477,0.32,Premium,F,VS2,61.3,60.0,4.4,4.37,2.69,828
20779,0.3,Ideal,I,SI1,61.3,56.0,4.33,4.32,2.65,506
24243,0.31,Premium,H,VVS2,61.4,59.0,4.38,4.35,2.68,802
1817,0.3,Ideal,E,VVS1,62.3,55.0,4.31,4.32,2.69,862
16361,0.33,Ideal,G,SI1,61.6,56.0,4.43,4.46,2.74,498
20031,1.26,Premium,E,VS1,60.7,58.0,7.02,7.04,4.27,10367
21533,0.31,Ideal,F,IF,62.1,55.0,4.35,4.34,2.7,1046
13268,0.35,Premium,I,VS2,,58.0,4.55,4.57,2.79,491
25012,1.01,Very Good,G,VS2,62.9,60.0,6.28,6.35,3.97,5779
17738,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,5226
12225,0.61,Ideal,G,SI1,61.7,55.0,5.46,5.49,3.38,1659
8269,0.3,Good,H,VVS2,63.7,55.0,4.24,4.27,2.71,605
16368,0.4,Good,E,VVS2,57.7,62.0,4.82,4.88,2.8,981
9314,2.04,Good,D,SI1,61.9,60.0,8.15,8.11,5.03,18468
6454,2.04,Premium,H,SI2,60.8,58.0,8.23,8.14,4.98,14945
12505,1.54,Fair,F,SI2,64.4,60.0,7.26,7.16,4.64,7848
8400,1.43,Very Good,H,SI1,61.7,59.0,7.23,7.29,4.48,8654
1285,1.27,Premium,H,VS2,60.7,58.0,7.04,6.97,4.25,7496
870,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1031
2275,1.03,Ideal,F,VS2,62.3,56.0,6.52,6.49,4.05,6922
23597,1.6,Premium,H,SI1,62.1,60.0,7.54,7.49,4.66,9017
2045,0.28,Very Good,D,VS1,62.4,56.0,4.15,4.18,2.6,514
17340,0.51,Premium,F,VVS2,60.5,59.0,5.17,5.15,3.12,2203
2622,0.33,Premium,E,VS1,60.9,58.0,4.45,4.49,2.72,781
521,0.31,Very Good,F,VS2,63.4,56.0,4.34,4.31,2.74,802
21576,0.41,Ideal,F,VS1,60.8,57.0,4.77,4.8,2.91,1007
18852,0.3,Very Good,I,VS1,58.8,61.0,4.38,4.43,2.59,473
20948,0.9,Premium,H,VS2,61.8,58.0,6.12,6.17,3.8,4155
15359,2.01,Very Good,I,VS1,64.4,56.0,7.84,7.9,5.07,16811
5315,0.33,Ideal,E,VS2,61.9,56.0,4.4,4.45,2.74,723
18728,0.53,Ideal,E,VS2,62.0,56.0,5.29,5.2,3.25,1956
793,1.52,Premium,F,VS2,60.9,61.0,7.46,7.28,4.49,13919
7478,0.46,Ideal,H,SI1,61.2,56.0,4.97,5.0,3.05,1299
